Size,Time,Instructions
698500,4675392,521064
699000,43651724,529350
699500,3980712,532524
700000,4239153,521982
700500,4966119,523703
701000,4943612,515940
701500,13905008,532060
702000,6467562,515182
702500,6435948,539300
703000,7466524,530213
703500,6059087,528929
704000,640910,531020
704500,5904036,516738
705000,5689166,542501
705500,5376318,531831
706000,5089563,506879
706500,4699596,547123
707000,4388563,537707
707500,4773362,527425
708000,5096868,524595
708500,4621455,530745
709000,4186810,532851
709500,4686311,537067
710000,5325506,529831
710500,4857959,518111
711000,5572814,533839
711500,5940680,519521
712000,5714250,538956
712500,4846464,524404
713000,6133368,526381
713500,4264382,537405
714000,5499969,537364
714500,5675560,540139
715000,5168390,523080
715500,5011175,528852
716000,4392648,537557
716500,4700951,533733
717000,4544439,530765
717500,4468810,550345
718000,14647831,526930
718500,4918910,530277
719000,5494216,548278
719500,15245832,526073
720000,5288556,517261
720500,8035021,531697
721000,4748619,520908
721500,6470331,543951
722000,7476559,538502
722500,5611012,521819
723000,5208083,527293
723500,5162814,517637
724000,5042769,545180
724500,4655211,521090
725000,4862580,522907
725500,5098954,525228
726000,4561738,531978
726500,11930450,535096
727000,4563919,532688
727500,8404270,530486
728000,14530400,539027
728500,5226945,528904
729000,5661733,517296
729500,6325730,539078
730000,14274272,536685
730500,745087,521141
731000,5825284,525943
731500,6010215,535155
732000,6444824,518809
732500,5359716,531496
733000,5293515,543135
733500,4928137,531439
734000,5061992,529200
734500,5128144,541877
735000,4761697,520012
735500,13720748,553318
736000,4772938,538736
736500,5446955,524614
737000,6231072,541290
737500,7524615,522607
738000,5787121,522324
738500,5767656,548269
739000,6072179,542818
739500,6837547,527974
740000,6336058,529388
740500,5766149,533478
741000,5488007,525665
741500,5105625,524621
742000,4988066,538659
742500,4423319,522521
743000,4649956,526758
743500,4870143,522844
744000,5058362,515134
744500,4375591,518489
745000,5018383,524674
745500,5087827,538733
746000,26505190,550234
746500,13582890,537701
747000,15675451,524412
747500,6346686,528596
748000,8273295,524183
748500,8230082,532268
749000,5450793,525111
749500,5582489,518297
750000,5309674,526837
750500,5338642,531865
751000,5019429,542655
751500,4859667,531021
752000,5466039,525999
752500,4366368,533209
753000,4739523,526427
753500,4463685,522549
754000,22076030,534306
754500,5804113,535804
755000,6105870,507403
755500,5122085,539186
756000,5797953,552058
756500,5722980,519893
757000,5909282,533301
757500,6540621,523376
758000,6317024,537235
758500,5968058,499650
759000,5493232,515933
759500,5081646,518154
760000,4990691,519212
760500,592222,543790
761000,4602400,546802
761500,4745126,536148
762000,4400692,532145
762500,3524028,525628
763000,4070253,513725
763500,4614921,517652
764000,5121734,530152
764500,4865448,519437
765000,5351262,529677
765500,24935614,546471
766000,5986065,534537
766500,6158379,537160
767000,19035714,508305
767500,5974505,526224
768000,3872696,531555
768500,5577500,534052
769000,5470186,521367
769500,4017670,516330
770000,30706836,529375
770500,5585857,509740
771000,4904906,531507
771500,4926825,519437
772000,4523043,553981
772500,4782826,515993
773000,15656931,514818
773500,12356110,519833
774000,5264038,527691
774500,5970743,535273
775000,5759768,508215
775500,6852464,525924
776000,4154864,530512
776500,5896341,521528
777000,5890189,534982
777500,28477265,543922
778000,5989464,536559
778500,6139634,531377
779000,5868793,547267
779500,4954045,508711
780000,532384,527144
780500,5520166,522387
781000,4561721,531468
781500,4927454,523430
782000,2975441,517527
782500,4949284,523016
783000,5055121,535945
783500,5766990,537097
784000,1293647,522587
784500,6444545,531054
785000,6111000,523757
785500,3943578,524779
786000,4161958,526408
786500,6989836,526285
787000,6359050,501643
787500,5835796,522275
788000,5839238,549033
788500,5046033,508679
789000,5400455,541621
789500,5019566,520619
790000,4763677,526410
790500,5526409,527632
791000,5532506,525171
791500,5146423,524094
792000,6340759,550234
792500,14420236,550740
793000,22834657,527158
793500,6302152,545671
794000,16080869,505715
794500,6254322,535210
795000,6247053,531519
795500,7291772,542244
796000,6007427,515398
796500,5811457,540290
797000,5343924,529398
797500,5584923,535172
798000,4892432,518138
798500,4669666,540780
799000,5033020,529015
799500,4818276,544379
800000,4765856,533637
800500,5530752,538509
801000,5889696,537838
801500,13150910,545194
802000,6851674,534030
802500,6346022,538026
803000,6080257,513498
803500,5899108,526010
804000,6587922,530938
804500,5711679,526512
805000,5174970,549286
805500,5233128,528539
806000,5058438,539345
806500,5940943,526409
807000,4491067,526721
807500,4592720,514864
808000,5090114,540681
808500,5160262,522032
809000,7031415,520553
809500,5097229,511905
810000,5281245,522899
810500,6218794,533136
811000,5642546,538337
811500,6001980,524915
812000,6381652,522969
812500,7720503,531445
813000,6222555,521034
813500,5398587,547661
814000,579994,527833
814500,4680084,519268
815000,5876238,539454
815500,5117848,524314
816000,5225316,532957
816500,4964080,534829
817000,4214263,525230
817500,5252184,526120
818000,5241139,529003
818500,4639944,520153
819000,4570923,521230
819500,4187764,541074
820000,2630289,512259
820500,4123109,524974
821000,5216814,513035
821500,6336795,527503
822000,5684067,530195
822500,5981581,526920
823000,6308536,521635
823500,12628146,513049
824000,5469702,534135
824500,6009684,528832
825000,5901317,526224
825500,6033879,508049
826000,579232,529276
826500,5161152,519895
827000,5225653,525866
827500,5013034,530075
828000,6410826,506502
828500,8279574,529721
829000,13669683,524826
829500,5520896,529368
830000,5819790,541584
830500,6492019,520118
831000,6023998,539283
831500,6379965,536519
832000,6954948,514982
832500,5955494,518650
833000,5921541,553940
833500,5268982,535165
834000,546210,529730
834500,4785626,533211
835000,4624109,522636
835500,5567378,536813
836000,4102594,537820
836500,4718525,524950
837000,4676071,537609
837500,15050889,536338
838000,9268340,522635
838500,5976427,532375
839000,6379457,531474
839500,6404052,523884
840000,4458264,534844
840500,6845171,531010
841000,6741468,533797
841500,6241648,527955
842000,5984297,520701
842500,5489961,514222
843000,5392842,535235
843500,5066836,519590
844000,4881249,512353
844500,81461867,527369
845000,8285187,543140
845500,5219491,532627
846000,21022018,540076
846500,10918668,525550
847000,15256684,535590
847500,3073848,516008
848000,5667648,509959
848500,5928002,540643
849000,7298465,531158
849500,5943053,509413
850000,4771466,516630
850500,5617257,520007
851000,5006548,521643
851500,4696390,510495
852000,5211754,552304
852500,449094,517478
853000,4836736,531236
853500,5456194,525744
854000,4270262,519444
854500,9736849,522720
855000,12736085,526042
855500,11898417,556142
856000,5550473,515898
856500,6261991,515122
857000,6527495,541707
857500,771529,532690
858000,6444141,534914
858500,5450396,528542
859000,5605387,526801
859500,5093226,526276
860000,4734224,525865
860500,5259992,533775
861000,4604874,506903
861500,5799578,522176
862000,4648534,527535
862500,6115077,535939
863000,3976810,512582
863500,4480774,537418
864000,3518931,521979
864500,6139743,545403
865000,4894107,525862
865500,16393138,537378
866000,5756044,517446
866500,6668619,526521
867000,8421873,537172
867500,7340263,530538
868000,660825,519951
868500,5806695,519580
869000,5295180,539388
869500,5550566,530651
870000,4475872,518292
870500,5592233,534317
871000,4897012,530808
871500,4504773,507963
872000,5011867,515790
872500,5008975,543923
873000,4755931,518124
873500,1538169,537021
874000,4514393,526159
874500,4324628,549332
875000,4478396,520548
875500,5504720,540244
876000,5463662,519864
876500,6376811,531324
877000,6062047,545547
877500,6757010,532110
878000,6234741,532347
878500,5491542,535451
879000,5298313,532705
879500,4563872,536561
880000,4930723,518958
880500,4635976,518298
881000,4537842,517384
881500,5101205,522903
882000,4727564,530507
882500,4109437,526785
883000,14217366,529428
883500,4985997,526598
884000,4320198,527549
884500,5675942,518864
885000,5467790,524188
885500,6334787,535169
886000,6385738,537554
886500,7094766,537118
887000,5458630,526767
887500,5200475,519346
888000,5314916,531561
888500,5211790,537296
889000,4371257,543237
889500,4617362,540596
890000,4905911,551110
890500,4863835,509291
891000,6502776,532207
891500,4728966,530483
892000,601826,531509
892500,5418313,531974
893000,6163807,528470
893500,6041193,531098
894000,6550958,514678
894500,16571048,534819
895000,5357523,533100
895500,6899911,540934
896000,6180556,508158
896500,5873569,518022
897000,5492250,528391
897500,5120953,546217
898000,4582855,515592
898500,520368,531282
899000,4699756,523794
899500,6708160,532467
900000,4909959,531002
900500,6093382,534657
901000,5831208,510508
901500,5028290,519745
902000,5771588,517800
902500,1128277,541501
903000,16226399,533869
903500,6293352,522297
904000,6693847,521388
904500,5793497,515156
905000,5530955,524756
905500,7629150,528743
906000,5286060,537124
906500,5038450,551016
907000,4731412,533443
907500,4894416,533117
908000,4680924,522513
908500,4841471,518319
909000,4422019,536722
909500,5169317,527064
910000,4904138,532529
910500,5942361,529378
911000,5215526,519913
911500,6202955,513009
912000,5521355,527715
912500,6297146,528215
913000,4119149,526705
913500,7240971,532729
914000,6739282,527996
914500,5725975,529085
915000,5175166,507399
915500,5733833,535353
916000,5779271,529157
916500,5348508,526440
917000,4912939,531232
917500,4506306,510921
918000,4849125,523619
918500,4165913,530897
919000,4957451,532391
919500,4866901,524228
920000,10044608,504252
920500,4672914,546528
921000,4303654,525125
921500,5888392,514020
922000,5613037,548310
922500,7053943,538524
923000,5675975,530774
923500,6471194,506278
924000,16092735,519079
924500,3595238,527800
925000,6001076,533860
925500,6278216,531770
926000,5860079,525202
926500,5635169,532305
927000,5296968,506869
927500,4789675,507606
928000,4967181,536638
928500,4803549,514600
929000,3726013,532394
929500,4808247,530062
930000,5266324,535195
930500,6194535,525432
931000,4137443,521023
931500,6095502,534158
932000,5364074,522372
932500,7065118,535695
933000,7238942,531299
933500,5807527,525795
934000,5284356,527210
934500,5006599,528219
935000,4492077,517823
935500,5414071,519666
936000,4911794,527926
936500,4927744,538060
937000,4977712,550671
937500,4068937,516691
938000,13666914,527877
938500,12100493,513116
939000,6395976,545746
939500,15470773,520844
940000,5818320,508186
940500,6509514,526654
941000,16203403,530406
941500,16345200,552816
942000,5111710,531906
942500,5436110,534279
943000,5499964,510019
943500,5315408,526003
944000,5270365,506835
944500,5047581,527917
945000,4997114,534274
945500,5139270,518063
946000,4916451,529880
946500,4506290,552662
947000,5156982,557504
947500,11459931,520293
948000,5610818,539814
948500,4819465,540142
949000,5936085,530281
949500,5829355,538836
950000,6692154,535890
950500,6752973,516452
951000,6210922,533744
951500,5434545,513426
952000,5235070,542505
952500,4610557,529342
953000,5058461,550897
953500,4732293,515851
954000,4627823,539013
954500,4785582,517426
955000,5342904,540345
955500,5909082,523733
956000,4343457,534083
956500,4919077,509987
957000,5300263,552104
957500,5605329,515704
958000,5157609,531509
958500,5408499,514675
959000,5433547,524569
959500,5587292,520831
960000,5776899,531535
960500,6108225,532025
961000,4893655,539921
961500,4720719,526041
962000,5473658,524506
962500,4852698,536694
963000,4652737,512573
963500,4732541,529870
964000,14594352,522532
964500,4753536,528446
965000,5610974,516861
965500,61704970,535837
966000,5509288,531512
966500,16029077,545494
967000,6040602,556090
967500,6327124,518241
968000,6331039,522089
968500,4587557,528327
969000,5969750,523043
969500,5798839,534839
970000,5564456,523288
970500,5933333,532037
971000,4956285,535667
971500,4855342,527737
972000,5126761,533262
972500,4936015,530298
973000,4687978,518614
973500,4918174,557143
974000,5880244,534420
974500,4905095,522794
975000,4681324,543275
975500,4418709,529874
976000,13808750,530928
976500,11360510,520302
977000,10190295,514147
977500,5222279,522468
978000,5543743,541250
978500,761106,519420
979000,6464856,530571
979500,6120363,512038
980000,5738174,528202
980500,6027263,541087
981000,4903971,534859
981500,534558,527025
982000,4877612,528293
982500,4830184,521554
983000,4666914,523524
983500,850366,544044
984000,4819306,526698
984500,14707625,530355
985000,5251644,532823
985500,6254957,528877
986000,5819987,542124
986500,6667571,527743
987000,6532153,517459
987500,5825192,524949
988000,7281997,551499
988500,6833052,527025
989000,5487738,550317
989500,5232024,522922
990000,5211077,529501
990500,5543352,547451
991000,517147,533959
991500,4598056,544522
992000,5449147,554206
992500,4906276,552724
993000,4173585,539144
993500,4918953,529934
994000,5027599,523639
994500,5475347,527415
995000,5624040,524976
995500,6658313,527770
996000,6246237,520007
996500,5572782,529507
997000,6826323,513548
997500,6289570,516699
998000,5333222,539658
998500,4783804,522909
999000,5002861,515096
999500,4822209,520352
1000000,4833083,526397
1000500,4881197,550519
1001000,4971509,531323
1001500,5166896,533546
1002000,4692690,512611
1002500,5346327,518261
1003000,13547703,512739
1003500,5177023,527198
1004000,4420298,517637
1004500,5970465,518670
1005000,6001636,531787
1005500,7106433,544294
1006000,5216425,530318
1006500,5246965,529877
1007000,5903590,527653
1007500,4852841,524222
1008000,4813666,544719
1008500,5134358,527711
1009000,4537966,520802
1009500,4633886,532626
1010000,4135680,525067
1010500,58203723,545468
1011000,3228571,522585
1011500,15280758,518236
1012000,7907217,536604
1012500,749170,524025
1013000,5725537,529619
1013500,15375383,536249
1014000,5677974,528420
1014500,5889516,525528
1015000,6306196,547458
1015500,6632318,539170
1016000,5135056,542030
1016500,6387733,531998
1017000,4395282,516566
1017500,4870538,529034
1018000,4975224,532091
1018500,4394297,532305
1019000,526198,537272
1019500,4205386,524039
1020000,4847368,532434
1020500,2924955,527395
1021000,21869144,541881
1021500,4037546,532035
1022000,13933671,531629
1022500,15307719,535769
1023000,5443376,515796
1023500,5539645,530066
1024000,3597859,527724
1024500,7345477,536253
1025000,5827153,537009
1025500,7109670,536874
1026000,6103828,530843
1026500,6155293,529945
1027000,6885078,543175
1027500,6344509,516130
1028000,5077583,538508
1028500,5480980,543479
1029000,5271522,533304
1029500,5141799,537334
1030000,5730322,530442
1030500,5151421,525610
1031000,4015232,512096
1031500,5606178,515642
1032000,756419,529160
1032500,6006667,522840
1033000,6121018,547416
1033500,5991184,519138
1034000,6674414,539646
1034500,51441031,519192
1035000,5621407,509103
1035500,6209215,532727
1036000,5177832,526985
1036500,5268826,532409
1037000,5003868,526028
1037500,4805266,515583
1038000,4127507,535048
1038500,25207333,524321
1039000,4586380,534386
1039500,5325707,552048
1040000,5345185,524249
1040500,6092374,539879
1041000,5991851,517937
1041500,6432623,546788
1042000,16757565,520301
1042500,16495456,538631
1043000,6513923,524470
1043500,5296658,523369
1044000,5312084,528866
1044500,5067553,517437
1045000,4538240,529920
1045500,5360773,532681
1046000,4842683,524421
1046500,4632876,526057
1047000,4554037,521531
1047500,4576690,515530
1048000,5188707,536013
1048500,3800967,528845
1049000,5714671,522147
1049500,5413368,517291
1050000,16306873,548788
1050500,6807522,505084
1051000,25523298,523358
1051500,6375393,515537
1052000,5260969,532025
1052500,5301423,517574
1053000,6401833,525603
1053500,4981553,527298
1054000,5104411,547384
1054500,4703788,508647
1055000,4933079,528124
1055500,5067681,535334
1056000,4236684,519820
1056500,5156015,527798
1057000,14355052,533165
1057500,4712113,524405
1058000,4960470,527548
1058500,5318994,530999
1059000,5855539,517672
1059500,5679127,527737
1060000,6848907,540622
1060500,5289098,518012
1061000,2100388,544620
1061500,5692000,520870
1062000,5491803,532035
1062500,5372176,532947
1063000,5401588,520994
1063500,5330419,530902
1064000,4476008,514319
1064500,4688516,515475
1065000,4191747,517324
1065500,4568367,536486
1066000,4568912,548404
1066500,4873824,545567
1067000,5891811,524787
1067500,4215481,521764
1068000,4273523,517164
1068500,5230025,547009
1069000,3671889,534024
1069500,3889559,541738
1070000,4489882,508742
1070500,1063200,546555
1071000,6408904,538276
1071500,6153429,547491
1072000,6297634,532607
1072500,14914647,537773
1073000,6768394,510873
1073500,6075619,537218
1074000,5266731,516889
1074500,5595987,555019
1075000,5352755,545066
1075500,5643986,519785
1076000,4972353,531963
1076500,4430891,529857
1077000,5391747,532331
1077500,4820194,545478
1078000,4873072,521809
1078500,4389661,528821
1079000,4553677,535662
1079500,5718031,535562
1080000,6682374,514804
1080500,5885987,522932
1081000,5497573,529742
1081500,5025985,535586
1082000,5653052,506975
1082500,6202305,518169
1083000,6107408,521123
1083500,15977852,526759
1084000,5079084,550087
1084500,5083204,530993
1085000,4723093,527130
1085500,5469510,530883
1086000,4698878,531802
1086500,473660,535135
1087000,3857822,537865
1087500,4429624,539013
1088000,12329543,537972
1088500,3059664,536854
1089000,15438234,521746
1089500,6164717,540351
1090000,6483426,554339
1090500,7019153,530089
1091000,6266746,518123
1091500,6562609,508313
1092000,6632002,541655
1092500,6982619,536436
1093000,6295164,542654
1093500,6241279,530771
1094000,5027989,531795
1094500,5807431,540582
1095000,5451448,555154
1095500,5791853,514000
1096000,4959327,533011
1096500,4807585,522586
1097000,4957251,533074
1097500,7115020,521621
1098000,5933385,527789
1098500,15176179,525001
1099000,6240920,526823
1099500,5878972,529864
1100000,25104893,549184
1100500,7462603,546448
1101000,5704100,533786
1101500,5819132,543152
1102000,4976994,534605
1102500,590429,522353
1103000,4689363,536041
1103500,4890514,523230
1104000,5072728,513994
1104500,4678417,532851
1105000,4849611,535394
1105500,5259748,532411
1106000,14307229,518400
1106500,4362516,540696
1107000,4881439,511096
1107500,7533194,529274
1108000,13504682,523600
1108500,5657184,526936
1109000,6194018,529034
1109500,6396360,546324
1110000,6138528,546751
1110500,6724556,512109
1111000,6018093,542599
1111500,5689240,528134
1112000,5247293,538013
1112500,633163,517795
1113000,6008415,535047
1113500,4994325,529237
1114000,4703732,535156
1114500,4661123,515277
1115000,4416828,516318
1115500,4878749,535467
1116000,4027688,529477
1116500,5289891,534259
1117000,5735735,519342
1117500,8165675,522046
1118000,6015223,538470
1118500,5120004,538601
1119000,6484432,537000
1119500,6128434,519445
1120000,5997255,519859
1120500,6753260,524872
1121000,1668103,533660
1121500,5201372,525240
1122000,33807526,521259
1122500,4978577,530854
1123000,5077111,518391
1123500,5382063,540699
1124000,3482328,547426
1124500,4644552,549966
1125000,4799619,524928
1125500,4872599,529583
1126000,4969354,523470
1126500,3814950,526680
1127000,4487383,558314
1127500,3952227,537635
1128000,4742229,542679
1128500,13733636,534537
1129000,9760014,538593
1129500,6066145,525742
1130000,7197380,528274
1130500,7248252,527476
1131000,5501964,524443
1131500,5600196,516065
1132000,5034120,507188
1132500,4804145,524422
1133000,5177845,520425
1133500,4795463,525435
1134000,4441901,532318
1134500,4746956,536328
1135000,5136308,521725
1135500,3405457,515912
1136000,5985287,528643
1136500,5518671,532954
1137000,4985915,519806
1137500,6061842,533003
1138000,6312044,510534
1138500,5881455,540058
1139000,5323520,522902
1139500,6445799,524678
1140000,6661463,526874
1140500,6068731,523109
1141000,5408093,539125
1141500,1530358,536705
1142000,4622595,544188
1142500,4551320,525878
1143000,5190624,513895
1143500,5500418,519890
1144000,4561786,525544
1144500,4271670,529895
1145000,5127688,512253
1145500,11349127,550847
1146000,15004845,527019
1146500,5734130,529502
1147000,11978728,537084
1147500,5120964,534931
1148000,16074896,524516
1148500,6582798,539386
1149000,5592472,527932
1149500,5817851,527370
1150000,4858001,514430
1150500,5640503,513671
1151000,4975879,520062
1151500,4700667,546339
1152000,4922256,525601
1152500,4075691,526409
1153000,5481997,526901
1153500,5237439,526599
1154000,5194849,551217
1154500,5811599,538327
1155000,6009023,534648
1155500,6596218,546762
1156000,5985849,521984
1156500,6040125,532031
1157000,6382137,543394
1157500,3407136,545822
1158000,5622247,529874
1158500,6314057,526249
1159000,5772789,533148
1159500,5335807,535632
1160000,5138181,522071
1160500,5609279,532439
1161000,5230114,529104
1161500,4607419,530163
1162000,4760233,528441
1162500,4732907,521845
1163000,4507278,530880
1163500,4947646,526367
1164000,4374877,518475
1164500,4511495,525032
1165000,5180223,524698
1165500,15834751,515521
1166000,5949081,524756
1166500,5966661,514432
1167000,6035445,525571
1167500,5585330,535341
1168000,5895081,529920
1168500,6215875,541316
1169000,5386618,529819
1169500,5166191,535446
1170000,5456830,522820
1170500,5520676,518778
1171000,4677574,546931
1171500,5051713,549773
1172000,5042147,523068
1172500,4940863,526226
1173000,3889778,516006
1173500,4737457,532152
1174000,4583266,528326
1174500,4469963,521441
1175000,5297814,536018
1175500,6240185,542845
1176000,4621177,512344
1176500,5684296,527653
1177000,6131267,540800
1177500,6140265,530894
1178000,6540929,531301
1178500,4747236,526437
1179000,5362955,539704
1179500,4883221,524921
1180000,39191739,524243
1180500,4900601,528525
1181000,4349134,518872
1181500,4534653,528573
1182000,4471741,541117
1182500,4872159,548625
1183000,4601623,528544
1183500,4109178,526441
1184000,4708307,534628
1184500,4702382,539509
1185000,5418897,528850
1185500,6159989,547017
1186000,5588232,524240
1186500,6140325,522788
1187000,11506420,531623
1187500,5484564,516477
1188000,5423045,531744
1188500,4871181,517912
1189000,4617920,529844
1189500,5091400,513161
1190000,5435228,555146
1190500,4887539,531930
1191000,5182875,521852
1191500,515114,527665
1192000,15964103,538683
1192500,4740417,515022
1193000,5242892,536847
1193500,5379436,530025
1194000,5795723,528294
1194500,6731044,547904
1195000,6163809,550724
1195500,6896250,532475
1196000,6394287,528413
1196500,5836678,536892
1197000,5021967,523908
1197500,4585971,521195
1198000,4760925,533909
1198500,5387194,535408
1199000,4649121,536918
1199500,3838518,522503
1200000,4913164,514137
1200500,7649276,527417
1201000,4528192,524626
1201500,5144788,539687
1202000,5384024,516502
1202500,6594222,547243
1203000,5522120,524240
1203500,3560465,542580
1204000,5977048,535168
1204500,14908218,536946
1205000,6772153,515455
1205500,6325853,536394
1206000,5162305,522327
1206500,5019766,537280
1207000,4407231,525441
1207500,4513048,550088
1208000,3765410,531621
1208500,4582817,512306
1209000,4048203,527327
1209500,4394317,526992
1210000,4823182,528595
1210500,5262529,510207
1211000,5704223,536567
1211500,5717253,530351
1212000,6357829,530831
1212500,5557989,517945
1213000,5944551,535311
1213500,6909626,548613
1214000,6186786,549488
1214500,5304021,530857
1215000,7198620,542007
1215500,5081295,527664
1216000,4794656,532905
1216500,4557350,527860
1217000,4377630,523237
1217500,4831092,526092
1218000,4108163,544023
1218500,5318109,537617
1219000,13708508,530322
1219500,5311818,532775
1220000,5823454,517486
1220500,6064806,536811
1221000,6143617,540201
1221500,16152048,524651
1222000,6899483,516001
1222500,6107304,518716
1223000,5465843,536253
1223500,4967892,532956
1224000,5151750,531211
1224500,4431613,537014
1225000,4502446,531624
1225500,5063239,525041
1226000,4676774,531063
1226500,5206362,543721
1227000,5152812,524319
1227500,4773762,519761
1228000,4817049,530114
1228500,52201021,530571
1229000,2232221,527205
1229500,2642944,514121
1230000,5085515,544841
1230500,6160380,529405
1231000,6153485,512402
1231500,6009010,545749
1232000,5881870,534400
1232500,6621923,527082
1233000,6187917,550318
1233500,5342120,554393
1234000,4841396,530124
1234500,4452537,532615
1235000,4855047,529966
1235500,5239994,529514
1236000,4565236,540041
1236500,5222515,527014
1237000,4671581,540107
1237500,11909180,536185
1238000,677268,531279
1238500,5638698,507237
1239000,5809526,517684
1239500,6591739,527745
1240000,5899417,535473
1240500,6079255,525912
1241000,6960320,534307
1241500,7646638,542538
1242000,5520102,534651
1242500,5031606,530034
1243000,5141509,529413
1243500,4050086,517931
1244000,4528057,523388
1244500,4867383,537553
1245000,4693475,543642
1245500,4657882,522799
1246000,4348772,514964
1246500,4290032,526342
1247000,2758801,539442
1247500,5346961,541756
1248000,5138326,521335
1248500,7270998,526417
1249000,6409025,517334
1249500,6395177,527302
1250000,7368314,528365
1250500,6336449,531968
1251000,8160008,530794
1251500,5728317,533966
1252000,5140175,520773
1252500,4842123,538019
1253000,4592225,555425
1253500,4852759,525886
1254000,4952382,531706
1254500,4737351,540552
1255000,4914152,520556
1255500,5116613,539745
1256000,4019107,518895
1256500,14855323,511864
1257000,5341367,519776
1257500,4893954,529774
1258000,5576858,516521
1258500,6178176,548632
1259000,6419565,522902
1259500,5944590,540154
1260000,6414804,540342
1260500,6017896,518803
1261000,5781230,531020
1261500,5717665,539252
1262000,558852,519710
1262500,5023404,517716
1263000,5017032,521835
1263500,4793150,536476
1264000,5307057,505752
1264500,3067694,529233
1265000,11361752,515590
1265500,21592917,531952
1266000,6028943,518005
1266500,6107614,537980
1267000,14443228,864748
1267500,9488230,878047
1268000,7317442,871214
1268500,6649459,870024
1269000,5720299,858669
1269500,5099884,851635
1270000,5261134,849016
1270500,5638755,853046
1271000,5154115,855949
1271500,5067869,864859
1272000,4664012,852586
1272500,4273437,818650
1273000,5288064,828934
1273500,4745484,810822
1274000,5413852,813157
1274500,4737404,846767
1275000,5076521,830170
1275500,5281917,812381
1276000,4784557,786168
1276500,4955120,842726
1277000,5179771,862821
1277500,5031264,815619
1278000,882347,837314
1278500,5257537,809428
1279000,5432197,809483
1279500,6177419,815965
1280000,6128851,795054
1280500,7796508,821394
1281000,6792220,860601
1281500,5521362,829626
1282000,5293217,823529
1282500,5771340,815273
1283000,5410399,842499
1283500,5130263,869961
1284000,4860297,856123
1284500,5003743,846512
1285000,5147372,851628
1285500,5327613,830382
1286000,478751,886421
1286500,4956178,846089
1287000,4613824,537246
1287500,4446705,514290
1288000,5356500,525084
1288500,5198978,527855
1289000,4656685,526509
1289500,5111264,527094
1290000,4539176,527815
1290500,4985191,520566
1291000,5645895,511200
1291500,4346190,546968
1292000,3877522,522128
1292500,5021466,523605
1293000,3668876,525828
1293500,4628853,518019
1294000,4011992,546596
1294500,10602484,537963
1295000,4301782,541678
1295500,12063371,532239
1296000,2612763,531051
1296500,6681569,531025
1297000,4655849,526691
1297500,6082454,536654
1298000,7062846,515591
1298500,5664987,535544
1299000,5864319,518907
1299500,5478360,512302
1300000,4869932,525082
1300500,5571066,520345
1301000,5198771,518021
1301500,2699697,532242
1302000,5121572,534008
1302500,5285772,531650
1303000,11455374,524391
1303500,6285154,550168
1304000,5849269,531952
1304500,6158066,521162
1305000,7613823,535249
1305500,6755575,547479
1306000,9360567,525487
1306500,5003681,521619
1307000,5445054,541084
1307500,4566708,518708
1308000,5002245,534228
1308500,4471146,532780
1309000,4611708,522099
1309500,4857526,516704
1310000,527587,523560
1310500,11693040,524429
1311000,5097087,534460
1311500,5936857,543489
1312000,5606102,529675
1312500,5401931,529209
1313000,6178339,542083
1313500,6407334,517348
1314000,5746224,521347
1314500,7693370,524515
1315000,6411980,515627
1315500,6679839,531527
1316000,6135249,516004
1316500,5350854,522287
1317000,4951062,506414
1317500,4917784,526849
1318000,5015726,521972
1318500,4701369,515447
1319000,4376200,530320
1319500,2279929,540409
1320000,7470615,537233
1320500,4191200,541909
1321000,2990016,533122
1321500,14496488,542116
1322000,5911551,543372
1322500,6324439,528830
1323000,6306502,542871
1323500,16187685,529792
1324000,5903178,531929
1324500,6888005,533831
1325000,6189402,516622
1325500,6832136,539110
1326000,5616257,548351
1326500,4481314,527169
1327000,4810814,528062
1327500,4986690,526105
1328000,4510423,513160
1328500,4897045,516783
1329000,4500274,515334
1329500,5287881,516321
1330000,4299632,528365
1330500,5184687,534093
1331000,4066753,544434
1331500,4222989,532974
1332000,3655330,532169
1332500,13887968,535254
1333000,5781846,543002
1333500,6234192,538673
1334000,5912853,526531
1334500,28242350,503222
1335000,6170567,535949
1335500,1295908,526693
1336000,5204427,518919
1336500,4841611,541455
1337000,4714313,518685
1337500,4632856,532210
1338000,4935122,539944
1338500,4811317,527116
1339000,865119,530384
1339500,4171198,538983
1340000,5287175,533600
1340500,2194285,538016
1341000,5526220,515391
1341500,5775053,517609
1342000,5997122,529456
1342500,7284550,528303
1343000,6101841,543284
1343500,4760015,524735
1344000,5987749,526779
1344500,5792352,531172
1345000,5338360,524500
1345500,579008,538500
1346000,4700638,525168
1346500,5014879,537314
1347000,4602115,530009
1347500,4961184,522981
1348000,5322066,519790
1348500,12836911,515797
1349000,4558095,524449
1349500,12252013,527884
1350000,5800648,529391
1350500,6632751,549915
1351000,5192262,527454
1351500,14855080,553534
1352000,5738336,525571
1352500,5983697,528992
1353000,8217402,525703
1353500,17455737,506292
1354000,6266436,537439
1354500,5585556,498418
1355000,5390962,530957
1355500,5745857,520591
1356000,4620033,522313
1356500,5271742,547200
1357000,4751728,504248
1357500,1739523,528495
1358000,14649599,525967
1358500,5118859,521484
1359000,3843590,520955
1359500,6067454,531333
1360000,5879651,530471
1360500,7204230,531570
1361000,6417763,552215
1361500,41378868,504507
1362000,6625449,535310
1362500,5511402,520435
